#
## VC_USPEX
#  ID   Compositions    Enthalpies 
#                       (eV/atom)  
2056     0  4 16      -2.7315      
1441     9  6  0      -2.6951      
1196    22  2  0      -1.5823      
2895    19 13  0      -2.7156      
1565    11  0  0      -1.2853      
1572    24  0  0      -1.2854      
 819    20 11  1      -2.5764      
 623    20 11  1      -2.5742      
1453    12  0  0      -1.2821      
1714     6  2  0      -2.1680      
 673     4  0  0      -1.2810      
1679     0  0 12      -2.5840      
1287    20 12  0      -2.6005      
1192    20 10  2      -2.5363      
1398     1  0 11      -2.7333      
1166     8  7  1      -2.9601      
2934     4  0  0      -1.2715      
1100    23  0  1      -1.3752      
1103    22  2  0      -1.5658      
1653    12  0  0      -1.2701      
2813     0  0 24      -2.5729      
1275     3 23  1      -3.2942      
1712     3  1  0      -2.1545      
2045    30  2  0      -1.4891      
1185    12  0  0      -1.2658      
1654    11  1  0      -1.5612      
2710    30  0  0      -1.2654      
3096     0  0 24      -2.5686      
2319    12  0  0      -1.2649      
 756     2 11  0      -3.3197      
1410     1 10  0      -3.2998      
 741     1  0 11      -2.7204      
 596     3 22  2      -3.2714      
 947     1 14  0      -3.2887      
1618     3  1  0      -2.1476      
2842     5  1  0      -1.8521      
 624    20 10  2      -2.5199      
1433     6  2  0      -2.1460      
1468    20 12  0      -2.5803      
2937     5  1  1      -2.1236      
 101     4  0  8      -2.8538      
 972     8  7  1      -2.9436      
2950     6  0  2      -1.8848      
 213     3 21  3      -3.2496      
2769     6  2  0      -2.1410      
3167    14  2  0      -1.6976      
2107     1 15  0      -3.2802      
1370    11  1  0      -1.5490      
 853     3  1  0      -2.1383      
2871     3 22  2      -3.2616      
1560    15  1  0      -1.4723      
2911     0  2 16      -2.6320      
2221    16  0  0      -1.2497      
2825     2  2 12      -2.8737      
 703     8  0  0      -1.2476      
2995    30  0  0      -1.2475      
1906     6  0  2      -1.8760      
2776     4 23  0      -3.2997      
 422    12  1  1      -1.6793      
1964     0  0 24      -2.5489      
1824     4 22  1      -3.2819      
1638     3 24  0      -3.2857      
2988    22  2  0      -1.5393      
1568    19 12  1      -2.6421      
1252     2 20  0      -3.2785      
1472    20 12  0      -2.5660      
2543     4  4  6      -3.1575      
2142    17 11  0      -2.6259      
1477    24  0  0      -1.2418      
2959    10  2  2      -2.1070      
2386     7  1  2      -2.0985      
 411     8  7  1      -2.9271      
2874     2 25  0      -3.2689      
1041     1 15  0      -3.2646      
1929     3 23  1      -3.2641      
1967     0  1 17      -2.5802      
2300     8  1  0      -1.6314      
1698     2  2 13      -2.8427      
2416    12  2  0      -1.7438      
 663     0 16  0      -3.2437      
1633     1 31  0      -3.2530      
3041     6  4  0      -2.6443      
1754    11  0  1      -1.4457      
2219    11  0  1      -1.4453      
2257     2  0  2      -2.4946      
1822     8  0  2      -1.7383      
 493     1 20  1      -3.2359      
1034     1 12  0      -3.2651      
 234    12  2  0      -1.7403      
2524    30  2  0      -1.4553      
1233     4  0  0      -1.2333      
2215    11  0  1      -1.4428      
2992    27  3  0      -1.5865      
 903    14  0  0      -1.2317      
1147     2 11  0      -3.2868      
2034    10  1  0      -1.5540      
 959     1 20  1      -3.2328      
 639     0  2 16      -2.6123      
3140     3  9  1      -3.2770      
2990    22  2  0      -1.5253      
3142     6  0  1      -1.5895      
1885     4  0  0      -1.2294      
1040     0 16  0      -3.2361      
1914     4  0  0      -1.2293      
1813     5  3  4      -2.9146      
2202     3 24  0      -3.2705      
2709    30  0  0      -1.2283      
2803    30  2  0      -1.4498      
1033     1 13  1      -3.2273      
1026     3  1 12      -2.9232      
 526    21  1  0      -1.3882      
3068    15  0  1      -1.3841      
 584     1 21  0      -3.2475      
1466    11  1  0      -1.5217      
 510     3 21  3      -3.2206      
3144     4  7  1      -3.2969      
2970    11  1  0      -1.5212      
2072     0 15  1      -3.1883      
2016     2 24  1      -3.2398      
3061    11  0  1      -1.4353      
 961     5  1  0      -1.8155      
 324     3 22  2      -3.2346      
1593     3  4  2      -3.2272      
1351     1 23  0      -3.2440      
1086    11  0  1      -1.4333      
2967    11  0  1      -1.4331      
1536     3 23  1      -3.2483      
3019     1  4 15      -2.7596      
2406    10  4  0      -2.2334      
2548     0  0 12      -2.5253      
2985    16  6  0      -2.1878      
1706     4  0 10      -2.9155      
 783     0 32  0      -3.2271      
 873     6  2  0      -2.1068      
2399     0  0  4      -2.5230      
 341    20  2  2      -1.7249      
1171     2 30  0      -3.2458      
 504     8  0 18      -2.8685      
2698    12  2  0      -1.7250      
1605     4  1  1      -2.2289      
2203     3 24  0      -3.2595      
1903     1 14  0      -3.2454      
2676     7  1  2      -2.0750      
2631     1 14  1      -3.2164      
1338     1 15  0      -3.2425      
1080     8  0  0      -1.2160      
 687     1 20  1      -3.2175      
2606    14  1  1      -1.5948      
2115     0 31  1      -3.2002      
2502    12  0  0      -1.2155      
1055     1 19  0      -3.2375      
1021     0  3 15      -2.6356      
 505     3 23  1      -3.2404      
2535     6  1 14      -2.9592      
1881     1 10  0      -3.2495      
3039     4  0  1      -1.7172      
2981    12  0  0      -1.2132      
 461     1 13  1      -3.2125      
 640     0  2 16      -2.5944      
2643     0  0 12      -2.5161      
 939     0 15  1      -3.1750      
1548     9  3  0      -2.0983      
2377     2  0  3      -2.6741      
1064     5  0  2      -1.9303      
1445     4 22  1      -3.2476      
1951    30  2  0      -1.4310      
2294     2 19  1      -3.2255      
 951     3  1  0      -2.0959      
 974     8  0  6      -2.2884      
 352     0  5 15      -2.6880      
 793     8  1 19      -2.9412      
2413    12  1  0      -1.4814      
1084     1 31  0      -3.2251      
 870     3  0  1      -1.8377      
 301     3 20  4      -3.1868      
2666     4  2  2      -2.7121      
 198     3 13  0      -3.2735      
2252     1  0  4      -2.8823      
1751    11  0  1      -1.4173      
 970     1 21  0      -3.2283      
1212     0  4 16      -2.6511      
2741     0 15  1      -3.1690      
 223     3 22  2      -3.2162      
2234    24  0  1      -1.3065      
 777     7  9  0      -3.0906      
1424     1 21  0      -3.2266      
1624     1 20  1      -3.2071      
 507     3 21  3      -3.1998      
2232    19  7  2      -2.2698      
2745     3  3 18      -2.8289      
1818     0 27  1      -3.1859      
 263     0 16  0      -3.2109      
1858    30  2  0      -1.4257      
1838     3 23  1      -3.2301      
 789     4 20  3      -3.2101      
1892     4  1  0      -1.9128      
1608     4  0  0      -1.2029      
2194     1 23  0      -3.2226      
 568     1 18  1      -3.2039      
 762     4  0 12      -2.9700      
1434     1 20  1      -3.2039      
 319     4 22  1      -3.2396      
2509     3  0  0      -1.2018      
1753    11  4  0      -2.1460      
2993    27  3  0      -1.5554      
 336    20  1  1      -1.4761      
1970     0  2 16      -2.5817      
 399     1 19  2      -3.1826      
 794     8  0 18      -2.8501      
2297     0 31  1      -3.1845      
1069     0 31  1      -3.1843      
1774     0  0 13      -2.5028      
 945     4  0  7      -2.7353      
2491    11  1  0      -1.4944      
1153     2 22  3      -3.1818      
1811     1 14  0      -3.2265      
2549     0  0 12      -2.5022      
2738     2  1 17      -2.7233      
2162     1  1  6      -2.8229      
 895    10  4  0      -2.2095      
2067     1  4 15      -2.7351      
2862     8  8  0      -2.9470      
2498    13  0  0      -1.1968      
3151     8  1  0      -1.5907      
2332    22  0  0      -1.1965      
2360     1  7  0      -3.2423      
2468     4  4  0      -2.9452      
1616     3 10  0      -3.2753      
1070     2 20  0      -3.2312      
 662     1 15  0      -3.2218      
 902    11  0  2      -1.5827      
2961     9  1  0      -1.5499      
 354     0  4  8      -2.7326      
 571     1 17  0      -3.2190      
2538     1 14  1      -3.1947      
 774     4  0 12      -2.9622      
 948     2  4 16      -2.7950      
 707     9  3  0      -2.0804      
 650     1  2  6      -2.8602      
2564     1  6  0      -3.2451      
 775     2  0  1      -2.0328      
1140     1 19  0      -3.2156      
1632     8  1  1      -1.7997      
2571     2 12  3      -3.1612      
2495     6  2  0      -2.0788      
2273     2  8  0      -3.2616      
1630     5  7  0      -3.1215      
 778     3  3 22      -2.7694      
1876     2  0  2      -2.4500      
1439     8  8  0      -2.9397      
2987    21 11  0      -2.4046      
1347     4 13  0      -3.2711      
 528    21  1  0      -1.3512      
1231     0 15  0      -3.1966      
2856     3  1  0      -2.0763      
2268     0 11  1      -3.1377      
1190    19 11  2      -2.5579      
2485     0  1  5      -2.6100      
2398     5  0  0      -1.1890      
 685     1 20  1      -3.1907      
 607     3 22  2      -3.1988      
1841     3 23  1      -3.2144      
 689     2 16  0      -3.2299      
2038    14  1  1      -1.5672      
2153     0  2 16      -2.5696      
 337    20  2  2      -1.6932      
2968    10  1  1      -1.6932      
 500     0 30  2      -3.1504      
3169    12  6  0      -2.3650      
 420     8  0 20      -2.8819      
2100     3  1  0      -2.0737      
1357     4 20  3      -3.1928      
 280     2 14  2      -3.1807      
2700    14  8  0      -2.4693      
2859     7  0  0      -1.1859      
1155     1 18  1      -3.1871      
2826     1  1 10      -2.7031      
2786     8  0 24      -2.9531      
1072     7  3  0      -2.2466      
1329     2 10  1      -3.2073      
 960     2 12  0      -3.2365      
1354     0 20  4      -3.0742      
2487     3  0  1      -1.8143      
3034     5  1  8      -2.8093      
1810     2 10  3      -3.1484      
2857     3  1  0      -2.0710      
 739     1  6  9      -2.8677      
1156     0 32  0      -3.1904      
1491     0  3 15      -2.6042      
1893     1 14  0      -3.2109      
1407     1  1  6      -2.8073      
1501     2  0 11      -2.7714      
2024     1 31  0      -3.1991      
2004     6  0  2      -1.8117      
3130     5  4  0      -2.7418      
1381    20 12  0      -2.5048      
1075     0 31  1      -3.1665      
 674     0 20  2      -3.1244      
 686     1 21  0      -3.2023      
 317     2 18  2      -3.1778      
2039    13  0  2      -1.5164      
3150     8  0  6      -2.2595      
 456     2  0  4      -2.7780      
1756     5 23  0      -3.2425      
2007     4 15  0      -3.2521      
 551     1 15  0      -3.2051      
1022     0  2 16      -2.5601      
2442     1  4 15      -2.7156      
 402     2 15  1      -3.1959      
1137     4  0  5      -2.5497      
 690     4  7  1      -3.2479      
2494     9  0  0      -1.1768      
 194     1 17  0      -3.2008      
 982     4 22  0      -3.2317      
1097    18  4  0      -1.8213      
1850    14  1  1      -1.5554      
3172    15  0  1      -1.3335      
1417     1 14  0      -3.2035      
2584     4  7  2      -3.2137      
 278     0 19  1      -3.1467      
 958     1 20  1      -3.1757      
 269     1  5 22      -2.6688      
1799     0 17  2      -3.1057      
 676     2  7 12      -2.8879      
2314     3 20  0      -3.2200      
2642     0  0 12      -2.4755      
 457     1 11  2      -3.1405      
1853    15  0  1      -1.3290      
1409     1  6  4      -3.0275      
 864     1 15  0      -3.1977      
1423     1  0  2      -2.7692      
 185     1  4 20      -2.6613      
 651     1  1  6      -2.7952      
 950     1 15  2      -3.1479      
 512     4 21  2      -3.1924      
 423     3 22  2      -3.1807      
2255     2  2  0      -2.9193      
 238    18  2  7      -2.0856      
 220     9  0 19      -2.7919      
3055     9  1  0      -1.5243      
1248     6  2  0      -2.0562      
2751     4  2  2      -2.6734      
2585     9  0  3      -1.7987      
 854     1 11  1      -3.1671      
3109     0  0 24      -2.4721      
1403     0 14  1      -3.1285      
 708     3 21  3      -3.1632      
2179     0 15  1      -3.1314      
2388     4  0  4      -2.4274      
2907     0  0 12      -2.4712      
2732     0  1  3      -2.6470      
1031     0 16  2      -3.0961      
1997     1 15  0      -3.1938      
 844     0  1  3      -2.6459      
 519    14  8  0      -2.4498      
1245     3  1  0      -2.0529      
2453     0 16  0      -3.1731      
 260     2  3 20      -2.7031      
2539     0 15  1      -3.1290      
1213     0  4 16      -2.6101      
2286     6  1  2      -2.1195      
 855     1 11  0      -3.1986      
1170     9  0 17      -2.7374      
3071    15  0  1      -1.3226      
3015     3  0  9      -2.9323      
 541     0 14  2      -3.0832      
1530     7  9  0      -3.0495      
2363     4  0  3      -2.2434      
1337     1 19  0      -3.1863      
1350     0 28  0      -3.1706      
2204     8  0  4      -2.0032      
 871     2 13  0      -3.2123      
1946    14  2  0      -1.6061      
1496     1 10  7      -2.9603      
1135     1 11  1      -3.1604      
2420    12  0  0      -1.1620      
1307     0  5 15      -2.6403      
 487     2 14  0      -3.2072      
 671     2  2  0      -2.9103      
 772     2 14  3      -3.1339      
2622     1  4 15      -2.6983      
3132     3  5  0      -3.1818      
1288    24  0  0      -1.1606      
 743     1  0 10      -2.6326      
 246    20  2  2      -1.6657      
1849    14  1  1      -1.5393      
2421    14  1  1      -1.5392      
 390     4  7  0      -3.2058      
 666     0  1  3      -2.6391      
2365     1 20  1      -3.1617      
 232    10  4  0      -2.1712      
 479     0 20  2      -3.1025      
2417    13  0  0      -1.1597      
2677     1 31  0      -3.1764      
 191     1 19  2      -3.1422      
1834     2 23  2      -3.1579      
1684     0  2 12      -2.5628      
3052     3 12 15      -2.9292      
1237     3  5  6      -3.0507      
1253     1 14  1      -3.1578      
1302     0  2 16      -2.5392      
2675     2 24  1      -3.1713      
 683     0 20  1      -3.1300      
2757     1 12  4      -3.0661      
 187     0 19  2      -3.0964      
 606     2 26  2      -3.1561      
1878     1  9  0      -3.1948      
1875     1  1 11      -2.6566      
2364     1 22  3      -3.1255      
 355     0  9  1      -3.0919      
2558     1  1  6      -2.7798      
 459     0 18  3      -3.0615      
1411     1  1  9      -2.6917      
1089    11  0  5      -1.9419      
1740     9  3  0      -2.0415      
2308     3 23  1      -3.1808      
 273     0  1  7      -2.5457      
1796     0 13  2      -3.0673      
 465     4  0  8      -2.7523      
1402     0  7  2      -3.0044      
2801    20  7  0      -2.0730      
 380     2  5 11      -2.8597      
1636     9  3  0      -2.0399      
3036     5  0  2      -1.8727      
1440     2 19  6      -3.0886      
2607    15  1  0      -1.3745      
 150    20  2  2      -1.6580      
1274     2 28  0      -3.1803      
1519     1 17  0      -3.1766      
1695     0 16  2      -3.0810      
2231    21 11  0      -2.3661      
2923     2  0  7      -2.8676      
2422    12  0  0      -1.1515      
2853     5  0  2      -1.8708      
 576     1 16  0      -3.1762      
 876     2 14  2      -3.1455      
1569    20 12  0      -2.4739      
 755     1 12  2      -3.1220      
 604     8  1 17      -2.8412      
2991    26  3  2      -1.6561      
1781     0  3 13      -2.5850      
 290     0 12  0      -3.1565      
 328     3 22  2      -3.1601      
2385     7  0  3      -1.9052      
3056     8  1 11      -2.6646      
1194    20 11  1      -2.4411      
 394     1 19  0      -3.1717      
 965     1 20  1      -3.1506      
2283     4  3  5      -3.0097      
 946     0 17  1      -3.1163      
2122     0 32  0      -3.1554      
1812     0 19  5      -3.0088      
 161     0  0 22      -2.4513      
 282     1 10  5      -3.0070      
2443     0  4 16      -2.5914      
1634     3 24  0      -3.1890      
1801     2  2 12      -2.7715      
  94     2  0  0      -1.1464      
 192     0  1  9      -2.5199      
1502     0 12  1      -3.0987      
 701     3 20  4      -3.1246      
 665     3  5  4      -3.0895      
 165     0  8  9      -2.7795      
 373     0 15  1      -3.1079      
3087    30  0  0      -1.1447      
1977     0 13  6      -2.9293      
2394     1 22  0      -3.1649      
 942     0 14  1      -3.1043      
1711     0 20  3      -3.0592      
1490     0  4 16      -2.5881      
3059    11  0  0      -1.1441      
2916     1  1  3      -2.9589      
1301     0  0 12      -2.4465      
3080    19  7  0      -2.0970      
2626     0  2 16      -2.5244      
2163     1  5  3      -3.0425      
 715     8  0 20      -2.8368      
 160     0  1 21      -2.4769      
2646     0  4  5      -2.7573      
 657     1 13  0      -3.1703      
1043     1 12  6      -2.9867      
1083    10  0  2      -1.5604      
3035     5  2  2      -2.4826      
1837     2 26  2      -3.1395      
1215     0  2 16      -2.5208      
1178     5 18  1      -3.1937      
 446     0  4  2      -2.9111      
 415     3 18  1      -3.1689      
 542     0 13  2      -3.0514      
 169     0  4 12      -2.6175      
2184     3  6  2      -3.1540      
2648     1  7  0      -3.1845      
3081    16  9  0      -2.4091      
 404     7  1 13      -2.7864      
2880     1 31  0      -3.1547      
2843     1 20  1      -3.1392      
 335    19  2  3      -1.7473      
 588     1 21  0      -3.1576      
 954     6  4  3      -2.7808      
2770     7  1  3      -2.1454      
 501     2 21  4      -3.1030      
 740     2  2 12      -2.7594      
 885     3 15  1      -3.1692      
2001     0 21  1      -3.1097      
  61     1 19  2      -3.1168      
 240    18  2  7      -2.0498      
1503     2  1 12      -2.7324      
2489     8  0  7      -2.3091      
1315     1  9  2      -3.0959      
2269     0 12  0      -3.1401      
2591     3  0  1      -1.7626      
2395     4 16  1      -3.1792      
2639     0 12  2      -3.0388      
 675     0 20  2      -3.0752      
 865     4  1  0      -1.8416      
2645     2  0  8      -2.8069      
 311     3  9  0      -3.2171      
 406     3 14  3      -3.1218      
3122     0 14  0      -3.1380      
2249     0  0 12      -2.4343      
1221     0  7  3      -2.9265      
 769     2  0  1      -1.9701      
1687     0  6 13      -2.6559      
2133    12  4  0      -2.0168      
 142    23  0  8      -1.7799      
 381     2 14  2      -3.1245      
 327     1 27  4      -3.0847      
1515     0  0  4      -2.4329      
2313    10  2 14      -2.7042      
 953     3  1  0      -2.0160      
1313     1  2  8      -2.7299      
 589     4  0  0      -1.1291      
2448     6  1 10      -2.7491      
2662     3  5  4      -3.0732      
2866     7  0  0      -1.1289      
 272     3  3 18      -2.7530      
 177     1 11  0      -3.1614      
 848     0  4 16      -2.5724      
1249     3  3 18      -2.7523      
1223     1  3 11      -2.6959      
1795     0  8 11      -2.7268      
1944    15  7  0      -2.2518      
 417     8  1 17      -2.8176      
1529     8  0  8      -2.3858      
 546     0  9  2      -3.0053      
1626     6  2  0      -2.0130      
 266     0  4  8      -2.6639      
3133     1 17  0      -3.1504      
 985     3 23  1      -3.1518      
1513     1 14  9      -2.9170      
2008     8  8  0      -2.8747      
 513    10  4  2      -2.3233      
1447     2 28  0      -3.1527      
 261     1  4 20      -2.6153      
 670     1 10  7      -2.9224      
3084    20 12  0      -2.4474      
2175     0 20  2      -3.0670      
1414     1 10  8      -2.8953      
2899    21 11  0      -2.3376      
 217     2 27  3      -3.1101      
 570     1  1  6      -2.7477      
2963    10  1 10      -2.4809      
2829     0  8  3      -2.9378      
1586     0  3 10      -2.5879      
2185     2 14  0      -3.1683      
 583     5  4  3      -2.8894      
 365     0 15  1      -3.0830      
2832     1  2  5      -2.8321      
2030     4 23  1      -3.1566      
 228    10  8  0      -2.6797      
2938     2  1 25      -2.5810      
2958     9  0  1      -1.3706      
2684     0  4  2      -2.8906      
3002     0  0 12      -2.4214      
1628     7  8  1      -2.9726      
 448     0  9  1      -3.0543      
  29     0  5 20      -2.5618      
 609     8  0 20      -2.8126      
 579     2 14  2      -3.1119      
2259     0 10  2      -3.0068      
 259     0  8  9      -2.7511      
2101     4  1  0      -1.8261      
2551     1  9  1      -3.1136      
1405     0  6  8      -2.7213      
2376     4  2  0      -2.2937      
2117     4 18  0      -3.1799      
 898     2 26  2      -3.1150      
 845     0  5  6      -2.7383      
 166     0  8  9      -2.7493      
 275     0 21  1      -3.0897      
 178     0 18  3      -3.0210      
2896    21 11  0      -2.3285      
 713     8  0 18      -2.7646      
2106     1 20  1      -3.1162      
 267     0  7  3      -2.9100      
 760     1 18  0      -3.1376      
1146     1 11  1      -3.1123      
2140    16  1  4      -1.7624      
2169     0 13 11      -2.7981      
2733     2  0  8      -2.7885      
3104     1  0 11      -2.5718      
2742     0 11  4      -2.9328      
1141     3  9 19      -2.8013      
 817    17  9  0      -2.3355      
1429     1 21  0      -3.1341      
1779     0  4  3      -2.8184      
2855     5  1  4      -2.4704      
2177     2  0  2      -2.3721      
 655     0 13  6      -2.8971      
2912     0  2 16      -2.4936      
 491     3  1  1      -2.3219      
1492     0  5 12      -2.6219      
3069    13  4  0      -1.9458      
3134     5  0 11      -2.7517      
1540     8  4  0      -2.2885      
 353     0  8  5      -2.8471      
2440     2 13  9      -2.9502      
2629     0  3 14      -2.5382      
1167     9  2  0      -1.7555      
 908    12  4  0      -1.9973      
 482     6  0  8      -2.5150      
1119     0  7  8      -2.7420      
2191     7  1  0      -1.5536      
2820     3  0 18      -2.6788      
 592     2 22  3      -3.0931      
 299     5  1  8      -2.7344      
2114     5  8  0      -3.1097      
 857     1 16  1      -3.1100      
2201     7  1  3      -2.1184      
 171     0  4 16      -2.5526      
2708    23  1  2      -1.4387      
 989     3 23  1      -3.1344      
2497     2  0  2      -2.3676      
 626    20 11  1      -2.3999      
1804     1 12  0      -3.1392      
2863     7  2  0      -1.8962      
1078     9  0  0      -1.1076      
2672     4  3  0      -2.6130      
1257     0 25  0      -3.1140      
3158    11  1  2      -1.7204      
1318     2  0  2      -2.3665      
 208     7  1 18      -2.8748      
1710     4  8  0      -3.2176      
2205     9  3  0      -1.9926      
3099     0  4  4      -2.7607      
2520    20 12  0      -2.4283      
 450     0 11  8      -2.8157      
 197     0  0  4      -2.4084      
1176    12  0  0      -1.1049      
1322     1  7 12      -2.7475      
2227    16  4  1      -1.9002      
1980     2  3  2      -3.0801      
1895     2  0  2      -2.3637      
2665     7  1  3      -2.1134      
2075     3  1  2      -2.5266      
2542     2 11  2      -3.0960      
 174     0  8  9      -2.7379      
 983     8  5  0      -2.4590      
2462     1  0  8      -2.6128      
 869     5  0  7      -2.5317      
1819     1 21  0      -3.1241      
2103     4  4  0      -2.8516      
1222     2  0  8      -2.7770      
1425     2  7 12      -2.8176      
2384     2  1  1      -2.6063      
1662    12  0  0      -1.1015      
1925     4 12  0      -3.1866      
1114     0  3 17      -2.5096      
3054    10  6  6      -2.7262      
1177    11  2 12      -2.5653      
3076    16  4  0      -1.8084      
1589     1  1  6      -2.7229      
1001    11  4  0      -2.0431      
1464    12 11  0      -2.7732      
 453     0  9  1      -3.0345      
 560     0 19  1      -3.0697      
1132     4  1 13      -2.8533      
 331    11  0  5      -1.8848      
1886     2  4  4      -2.9978      
 963     6  0  3      -1.9370      
1095    16  1  7      -1.9799      
 193     1 15  2      -3.0745      
 382     1 14  1      -3.0972      
 890     8  0 10      -2.4693      
 566     3  3 18      -2.7212      
2013     5 14  0      -3.1863      
2782    10  0  6      -2.0408      
 351     0  6  3      -2.8685      
1908     1 14  0      -3.1239      
2740     0 13  4      -2.9370      
2458     0 10  2      -2.9852      
2726     0 11  5      -2.8825      
 235    11  6  2      -2.4722      
1087     8  0 20      -2.7902      
1225     0 17  0      -3.1015      
 211     1 27  4      -3.0495      
1658     4 25  3      -3.1008      
1541    10  1  2      -1.7546      
1697     2  7  0      -3.1709      
2152     0  0  8      -2.3971      
 170     0  5 20      -2.5374      
1408     0  9  2      -2.9723      
2681     2  0  4      -2.6915      
 360     0 12  2      -2.9994      
1399     0  0  8      -2.3962      
 201     1 19  2      -3.0753      
1244     5  1  7      -2.6674      
2482     3 14  1      -3.1283      
2840     0  1  3      -2.5718      
 204     1 19  2      -3.0749      
 706     9  3  0      -1.9790      
1145     1 14  0      -3.1200      
1561    10 13  0      -2.9833      
3171    13  2  5      -2.0764      
1693     0 12  2      -2.9982      
 605     0 32  0      -3.0985      
 172     0  8  9      -2.7255      
 210     2 18  2      -3.0878      
 792     3 20  4      -3.0697      
 797     4 19  3      -3.0971      
1042     3  5  0      -3.1115      
2225    12  9  0      -2.5960      
2578     2  0  2      -2.3495      
2865     8  4  0      -2.2678      
 295     1 12  4      -2.9992      
1713     0 15  1      -3.0522      
1427     2 14  6      -3.0091      
1120     0  2 12      -2.4929      
2517    14  5  2      -2.1707      
1746     8  5  0      -2.4441      
 181     2  3 11      -2.7560      
1660    13  4  0      -1.9218      
2065     0  1 10      -2.4543      
2412     9  2  1      -1.8876      
 188     1 10  9      -2.8347      
 930     0  2 11      -2.4978      
 691     3 14  4      -3.0570      
 477     0  0  4      -2.3891      
2230    16  6  0      -2.0517      
1497     0  2 16      -2.4671      
2989    20 12  0      -2.4086      
1151     1 19  0      -3.1080      
 105     0 16  0      -3.0922      
2366     1 20  1      -3.0872      
1522     6  0  8      -2.4897      
1504     1  6  8      -2.7940      
2628     1 14  2      -3.0601      
 578     2 14  2      -3.0791      
 307     1 15  0      -3.1106      
2483     6  1  9      -2.6628      
 754     2 10  3      -3.0475      
2860     6  0  6      -2.3426      
1305     0  0  8      -2.3866      
3058     9  0  0      -1.0827      
 242    20  2  6      -1.8751      
 287     1 12  1      -3.0810      
 696     4 14  4      -3.0687      
 993    10  1  4      -1.9888      
 284     4  0 12      -2.8478      
 724    20 11  1      -2.3721      
2640     0  3 10      -2.5456      
1623     1 16  5      -2.9793      
1835     8 10  2      -2.9976      
 565     3  3 18      -2.7034      
1604     1  7  9      -2.7817      
2771     7  0  1      -1.3938      
3170    12  6  2      -2.3892      
 276     0 14  7      -2.8510      
  85     0  8  0      -3.0853      
1306     0  5  2      -2.8842      
 984     4 22  0      -3.1335      
1844     9 10  0      -2.8845      
 265     0  4  8      -2.6157      
 694     1 20  1      -3.0795      
1917     3  3 18      -2.7018      
