#
## VC-USPEX 
#  ID   Compositions    Enthalpies
#                       (eV/atom) 
3353     5  0  8      -4.4767     
3782     3  0  1      -4.6967     
4209     4  0  4      -4.5462     
 440     5  0 11      -4.4058     
2994     8  1 19      -4.4252     
4479     4  0  0      -4.8471     
1921    17  1  0      -4.9583     
1004    17  1  0      -4.9582     
 194     8  0 18      -4.3960     
1714    10  0  0      -4.8467     
 993    17  1  0      -4.9570     
1113     3  1  0      -5.3463     
1671     2  0  2      -4.5441     
 348     8  1 19      -4.4230     
1000    17  1  0      -4.9561     
 733     9  6  1      -5.5575     
2078     7  1  0      -5.0944     
4674     2  0  1      -4.6431     
2563    13  3  1      -5.1616     
 248     3  0  1      -4.6929     
3112    18  1  0      -4.9488     
1182    17  1  0      -4.9543     
1794     4  6  0      -5.8380     
2049     4  0  8      -4.4413     
4162     8  1 19      -4.4208     
4043     5  1  0      -5.1761     
4561     2  0  1      -4.6416     
3958     7  1  0      -5.0925     
5058    11  1  0      -5.0086     
 435     7  1  0      -5.0919     
1510     8  1 17      -4.4723     
1518     7  1  0      -5.0915     
1088    17  1  0      -4.9519     
 661    22  2  0      -5.0071     
1008    23  1  0      -4.9236     
3348     2  0  0      -4.8398     
 548     8  0 18      -4.3890     
3063     4  6  0      -5.8344     
 270     6  0 16      -4.3117     
 824    17  1  0      -4.9503     
2422     4  0  2      -4.6381     
 831    23  1  0      -4.9222     
3419     3  0  1      -4.6882     
  65     2  0  0      -4.8385     
3410     3  0  1      -4.6880     
3064     3  0  1      -4.6871     
 737    14  2  1      -5.0378     
2454     8  0 20      -4.3423     
3713     3  0  0      -4.8370     
4736     2  0  2      -4.5358     
1967     3  0  3      -4.5352     
1086    14  3  0      -5.1894     
1875     4  1  0      -5.2364     
2443     3  0  0      -4.8358     
4056     8  0 20      -4.3403     
 624     7  2  0      -5.2802     
2481    17  0  1      -4.8014     
3221     0  4 16      -3.6826     
1332     8  8  0      -5.8360     
2697     2  1  0      -5.5022     
2937     0  2 16      -3.4994     
3820    11  1  0      -5.0015     
1731    10  0  4      -4.6615     
3819    11  1  0      -5.0004     
4857     5  9  0      -5.8256     
3150     3  0  0      -4.8329     
 654    15  1  0      -4.9577     
2006     8  0 20      -4.3367     
1496     3  0  0      -4.8318     
4102     0  5 15      -3.7823     
4707    12  0  3      -4.7113     
4478     4  1  0      -5.2320     
1180    22  2  0      -4.9983     
3460     8  1  0      -5.0533     
 143     0  0 27      -3.2663     
1499     3  4  0      -5.8268     
1517     7  0  1      -4.7545     
 458    10  3  2      -5.1498     
2716     4  0  0      -4.8290     
2717     3  0  0      -4.8290     
3106    17  1  0      -4.9401     
4148     6  0  5      -4.5547     
 852     0  4 16      -3.6761     
1068     8  1 19      -4.4064     
 277     9  0  2      -4.7187     
2604     4  0  9      -4.3773     
 612     6  2  0      -5.3283     
3596     2  1  0      -5.4942     
 442     7  1  0      -5.0765     
3919    17  1  0      -4.9370     
4069     6  0  2      -4.6751     
 732     8  1 19      -4.4033     
3273     8  0 20      -4.3300     
3403     0  5 15      -3.7758     
1140     5  7  0      -5.8208     
2001     8  0 20      -4.3296     
1454    10  6  0      -5.5756     
 717     8  7  1      -5.6628     
 825    15  2  0      -5.0597     
1130     2  0  1      -4.6233     
 557    13  4  0      -5.2952     
1365    17  1  0      -4.9347     
3983     8  1 17      -4.4545     
3446     6  0  4      -4.5823     
 271     6  0  0      -4.8227     
 634    10  2  1      -5.0843     
 804     7  2  0      -5.2676     
4779     8  0  4      -4.6212     
1874     4  1  0      -5.2220     
2664    17  1  0      -4.9326     
2458     9  0  4      -4.6358     
 953     3  0  1      -4.6701     
2103    14  3  0      -5.1736     
1795     6  0  0      -4.8201     
4744     2  0  3      -4.4587     
3896     5  0  0      -4.8198     
4790    11  1  0      -4.9865     
4261    11  0  1      -4.7691     
3452     5  0  8      -4.4485     
4108     0  2 16      -3.4837     
 979    10  1  0      -5.0002     
3113    22  2  0      -4.9847     
2685     0  4 16      -3.6652     
2745    10  6  0      -5.5684     
1153     8  1 17      -4.4481     
3904     7  1 20      -4.3020     
4017     1  2 15      -3.6988     
2453     8  0 18      -4.3649     
2501     1  0  7      -3.7413     
4952     5  0  8      -4.4443     
2869     2  0  1      -4.6133     
3555    17  0  1      -4.7805     
3872     3  0  2      -4.5730     
 617     7  1  0      -5.0636     
 470    11  0  1      -4.7630     
3049     0  2 16      -3.4775     
 444     8  0  0      -4.8125     
1437     7  2  0      -5.2574     
4309     4  0 10      -4.3172     
4447     0  5 15      -3.7630     
3358     8  0  1      -4.7452     
3360     8  0 20      -4.3165     
4971     8  1  1      -4.9517     
3011    12  0  0      -4.8113     
 455     8  0 18      -4.3603     
4463     2  0  4      -4.4091     
1452     8  0 20      -4.3153     
4974     9  0  0      -4.8105     
1950     3  0  2      -4.5695     
3184     8  1 19      -4.3881     
3230     2  0  1      -4.6092     
4178    11  0  1      -4.7593     
 768     0  4 16      -3.6568     
 722    10  0  4      -4.6365     
1077    11  1  0      -4.9748     
2200    17  1  0      -4.9188     
3449     8  0 12      -4.4460     
 565    18  0  0      -4.8072     
 984    11  0  1      -4.7568     
4233     7  0  1      -4.7318     
3192    12  0  0      -4.8068     
4140     6  0 10      -4.4304     
1179    11  1  0      -4.9734     
1269    11  1  0      -4.9729     
4751     4  0  8      -4.4044     
 531     8  0 11      -4.4571     
 713     7  2  0      -5.2508     
3094     7  1 20      -4.2906     
3065     3  1  0      -5.3059     
2683     2  0  2      -4.5040     
3378    12  0  0      -4.8049     
3057     3  1  0      -5.3055     
 605     3  0  1      -4.6541     
1788     6  0  0      -4.8047     
1083    12  0  0      -4.8046     
2358     8  0 14      -4.4209     
4341    10  0 12      -4.4755     
1685     4  0 10      -4.3087     
2678     0  2 16      -3.4683     
1880     2  0  1      -4.6025     
4034     4  0  4      -4.5019     
2542     7  9  0      -5.8003     
2639     7  0  3      -4.6221     
 657    11  0  1      -4.7524     
1053     4  0 13      -4.1606     
3965     3  1  0      -5.3029     
1529     7  1 20      -4.2873     
2336     4  0  0      -4.8015     
 988     9  6  0      -5.6024     
 362     8  0 11      -4.4526     
2059     4  7  1      -5.6191     
 538     7  0  7      -4.5000     
4795     8  0 19      -4.3272     
4388     3  0  1      -4.6503     
 684     2  0  6      -4.2166     
1507     5  1  0      -5.1344     
4287     0  2  9      -3.6108     
 477    13  4  0      -5.2703     
2050     3  0  1      -4.6480     
2971     4  1  0      -5.1985     
1890     6  0  2      -4.6474     
 492     0  0 12      -3.2337     
 559    19  0  3      -4.7154     
 705     5  0  2      -4.6250     
 652    14  2  1      -4.9970     
3226     2  0  6      -4.2127     
1679     4  0 12      -4.2126     
4192     0  2 16      -3.4611     
1949     3  0  3      -4.4951     
3803     8  0 13      -4.4233     
 263     4  0 24      -3.7918     
1030     3  0  2      -4.5541     
4070     7  0  1      -4.7191     
 857     2  0  1      -4.5934     
1935     0  1  9      -3.4358     
2581     0  4 16      -3.6417     
 897    11  0  1      -4.7436     
3696     4  0 10      -4.2985     
3433     4  1  0      -5.1941     
 788     5  1  0      -5.1270     
1176    14  0  0      -4.7928     
2229     4  0  6      -4.4313     
 454     8  0 18      -4.3415     
 467    18  0  4      -4.6825     
2065     5  0 14      -4.2404     
1943     4  0  8      -4.3899     
2807     4  0 12      -4.2074     
2201    17  0  1      -4.7577     
4689     7  9  0      -5.7884     
3530     6  0  1      -4.7048     
 629     9  4  0      -5.4070     
 536     7  1  0      -5.0411     
2367     8  8  0      -5.7920     
4965     7  9  0      -5.7876     
 239     2  0  2      -4.4889     
1715     7  1 20      -4.2748     
 481    24  0  0      -4.7895     
2555     8  0 20      -4.2942     
3489     1  0  5      -3.8782     
1782     2  1  0      -5.4561     
 347     2  0  2      -4.4871     
3190     8  1 19      -4.3661     
2609     3  0  2      -4.5468     
1634    11  0  0      -4.7876     
 818    12  3  0      -5.1878     
3779     1  2  9      -3.8931     
 466     7  7  2      -5.5248     
1938     1  1  4      -4.2194     
 553    11  1  0      -4.9534     
4120     4  0  8      -4.3849     
3888     2  0  1      -4.5856     
3714     7  1 18      -4.3265     
 773     4  0  5      -4.4491     
1833    17  0  1      -4.7500     
 626     8  0 18      -4.3327     
2925    12  2  0      -5.0693     
 662    22  2  0      -4.9500     
 889     7  1  1      -4.9380     
4686     7  2  0      -5.2273     
1377     0  2 16      -3.4467     
3509     4  0  0      -4.7816     
1969     2  6  9      -4.4046     
2732     9  0  0      -4.7808     
4417     7  1 18      -4.3235     
3321     2  0  7      -4.0876     
 587     4  0  6      -4.4188     
1220     1  2 14      -3.6889     
 770     0  2 16      -3.4447     
3643     9  0  0      -4.7798     
 534     6  0 17      -4.2221     
 526     7  1  1      -4.9344     
 585     2  0  3      -4.4173     
4361     1  0  5      -3.8680     
4662     1  4 13      -3.8899     
1909     8  0 20      -4.2828     
3948     3  1  9      -4.2768     
 374     9  1  1      -4.9050     
1772     3  0  1      -4.6272     
3606     4  0  2      -4.5769     
2729     7  1 20      -4.2625     
1090    16  2  0      -4.9995     
2455     9  1  6      -4.6762     
1416     4  0  2      -4.5761     
4064     4  0  0      -4.7764     
1477     0  0 24      -3.2120     
 947     4  0  6      -4.4146     
 879     6  0  4      -4.5349     
4054     7  0 21      -4.1916     
2465    13  3  1      -5.0934     
 714     7  2  0      -5.2193     
3139     2  0  1      -4.5724     
1022     0  0 19      -3.2090     
1173     8  1 19      -4.3507     
 729    11  0  1      -4.7219     
1051     5  1  0      -5.1058     
2155     4  0  0      -4.7722     
 558    18  0  4      -4.6622     
2450     7  1 20      -4.2567     
1626     9  0 19      -4.3472     
2349     5  0  4      -4.5040     
3901     7  0  1      -4.6963     
4113     2  1 13      -3.8262     
 999    15  0  1      -4.7337     
3539     9  0 17      -4.3774     
4414     8  0  0      -4.7711     
4107     1  2 15      -3.6534     
1831    14  3  0      -5.1241     
1882     4  0 12      -4.1867     
 361     8  1 10      -4.5590     
 473    12  0  0      -4.7706     
 863     2  2  7      -4.2935     
 631     7  2 19      -4.3246     
3158     5  4  0      -5.6602     
1064     5  0  8      -4.3994     
 678     0  3 15      -3.5489     
 282     7  0 10      -4.4154     
3909    10  0 13      -4.4290     
3689     3  0  2      -4.5283     
 293     9  0 19      -4.3442     
1661     0  2 16      -3.4331     
3001     7  4 12      -4.6742     
2285    10  4 10      -4.8504     
 799     8  2  0      -5.1680     
2836     8  0 10      -4.4326     
2786     3  1  0      -5.2677     
1910    11  0  1      -4.7166     
3405     1  1 16      -3.5348     
4040     5  0  2      -4.5943     
1028     3  0  1      -4.6157     
1734    17  0  1      -4.7329     
3427     1  0  1      -4.4650     
 525     6  0  1      -4.6793     
4982     8  3 14      -4.5926     
2526     2  1  0      -5.4327     
4036     3  0  4      -4.4208     
 903    10  2  0      -5.0984     
2599     2  0  6      -4.1802     
4412     6  2  0      -5.2649     
1581     1  2 15      -3.6465     
4051     2  0  2      -4.4628     
1384     4  0 12      -4.1795     
 775     3  0  1      -4.6129     
 380    10  2  3      -4.9098     
3801     7  0  1      -4.6878     
4163     9  0 19      -4.3388     
 870     1  4 15      -3.8066     
1843     0  1  7      -3.4561     
1964     3  0  1      -4.6111     
5014     3  1  0      -5.2617     
1576     2  1  6      -4.2960     
2793     3  1  0      -5.2603     
 914    20  0  1      -4.7309     
 459    10  3  0      -5.2216     
2356     7  0 21      -4.1752     
 992    11  0  4      -4.5983     
3177     7  1 18      -4.3012     
4292     2  0  2      -4.4573     
 894     8  8  0      -5.7596     
2845    19  2  3      -4.8498     
4172     8  0 20      -4.2630     
3233     2  1  0      -5.4256     
 123    13  4  0      -5.2278     
1260     9  0  3      -4.6060     
 450     9  0  2      -4.6470     
3236     1  4 15      -3.8000     
2097     8  0 18      -4.3054     
2940     0  5 15      -3.7065     
5030     3  4  0      -5.7526     
3246     4  0  8      -4.3542     
 913    17  0  1      -4.7222     
4400     2  1  0      -5.4228     
3364     8  0 20      -4.2597     
5059     9  0  0      -4.7548     
1154     7  0 11      -4.3864     
2468    10  0  6      -4.5286     
2475    12  0  0      -4.7544     
1066     5  3  5      -4.9495     
1350    10  1  1      -4.8707     
2008    13  0  2      -4.6734     
2552     9  0 19      -4.3290     
4368     1  1  9      -3.7316     
4415     7  0 19      -4.2158     
4422    10  0  0      -4.7520     
1823    12  0  6      -4.5511     
1156     9  0 19      -4.3273     
3809     8  0 18      -4.3005     
2953     2  1  9      -4.0118     
1563     0  0 12      -3.1867     
2791     3  1  2      -4.8835     
4230     6  1  1      -4.9253     
4206     2  4  4      -4.7686     
1159     9  0  5      -4.5347     
2613     5  0  4      -4.4814     
 808     8  7  1      -5.5868     
2785     2  2  9      -4.1040     
 171     7  0 10      -4.3938     
4229     7  0  1      -4.6727     
2640     7  1 10      -4.5245     
2557    10  0 15      -4.3865     
3459     9  0  0      -4.7476     
2873     3  0  1      -4.5969     
2645     8  0  3      -4.5829     
3669     1  2  7      -3.9869     
 375     8  0 24      -4.1631     
3447     5  1  0      -5.0799     
2149     2  4  2      -5.1290     
 436     5  0 19      -3.9983     
2409     3  0  9      -4.1612     
3357     5  1 16      -4.1644     
2903     7  0 19      -4.2076     
 964     7  1  0      -4.9939     
2646     9  0  0      -4.7435     
 701     5  0  1      -4.6430     
2088     8  0  2      -4.6230     
2773     0  2 16      -3.4079     
 219    22  1  5      -4.7070     
4678     3  0  0      -4.7428     
 498     0  3 15      -3.5216     
 807     8  0  8      -4.4405     
 164     5  0  6      -4.4130     
4939     3  9  0      -5.6081     
3066     2  1  0      -5.4081     
4023     3  7  4      -5.0015     
3537     7  1 18      -4.2832     
1272    20  0  0      -4.7401     
1808     9  0 13      -4.3840     
4972     8  0  2      -4.6190     
3370     8  0 20      -4.2442     
4700     9  0 19      -4.3148     
4539     0  2  7      -3.6319     
1428     7  0  2      -4.6044     
1717     8  0 11      -4.3893     
3441     5  0  0      -4.7380     
2797     4  0  8      -4.3364     
4375     1  1  9      -3.7174     
2502     1  0  7      -3.6637     
2420     3  1 12      -4.0372     
4869     4  1  8      -4.4490     
1366    17  0  1      -4.7036     
3631     2  0  1      -4.5364     
3701     6  0  5      -4.4633     
4654     0  5 15      -3.6873     
4950     4  0  3      -4.4784     
1344     8  0 20      -4.2412     
 265     7  0 12      -4.3557     
1832    17  0  1      -4.7027     
 242     1  3 16      -3.6765     
2027     0  0 12      -3.1716     
 615     7  0  1      -4.6603     
4791     8  8  1      -5.6129     
2171     4  2 12      -4.2713     
 704     6  2 15      -4.3564     
3280    11  0  7      -4.5007     
 811     8  7  1      -5.5731     
2828     7  0 21      -4.1507     
2435     3  1  0      -5.2350     
3753     0  2  5      -3.7584     
3612     7  0 19      -4.1981     
1339     8  0 20      -4.2387     
4306     3  0  0      -4.7332     
3311     1  2  8      -3.8993     
2929    17  0  1      -4.6991     
 554    13  4  0      -5.2031     
4786     7  0  9      -4.3931     
3523     4  0 18      -3.8805     
3963     3  1  0      -5.2324     
2815     4  0  4      -4.4304     
3796     5  0  6      -4.4029     
4619    12  0  7      -4.5095     
2755    12  0  0      -4.7312     
4089     2  1  0      -5.3988     
 583     0  1 12      -3.3253     
4327     6  4  1      -5.4045     
5021     3  0  8      -4.2035     
 289     8  0 18      -4.2800     
 341     5  1 16      -4.1511     
5025     2  2 10      -4.0204     
   3     0  0 27      -3.1661     
3827    12  0  0      -4.7299     
4960     4  0 19      -3.8472     
1584     4  1 11      -4.2663     
 706     7  2  0      -5.1730     
3688     3  0  2      -4.4869     
3327     4  1 11      -4.2646     
3802     7  0 15      -4.2972     
2999     9  0  0      -4.7274     
 269     7  0  0      -4.7272     
1669     0  4 12      -3.6776     
4402     1  4 15      -3.7703     
3841     0  2 16      -3.3909     
4050     3  1  0      -5.2266     
 298    10  5  8      -4.9517     
3642     8  0 18      -4.2752     
3270     9  0  2      -4.6160     
1181    17  0  1      -4.6915     
 237     0  4 16      -3.5721     
4423     9  0  4      -4.5387     
 774     3  1  0      -5.2247     
4335     9  0 19      -4.2996     
4783     6  2  0      -5.2247     
2063     2  0  1      -4.5228     
4919     3  1  0      -5.2237     
1076    10  0  6      -4.4970     
1743     0  4 16      -3.5704     
2825     8  0  0      -4.7225     
3532     6  0  9      -4.3611     
 505     2  0  2      -4.4203     
3939     7  0  9      -4.3822     
4493     3  9  0      -5.5878     
4984    18  0  6      -4.5703     
1951     2  0  2      -4.4195     
4764     4  0 12      -4.1365     
4217     0  1  3      -3.6708     
 241     1  0 26      -3.3006     
1726     8  0 20      -4.2240     
3181     8  0  2      -4.5986     
2509     2  0  8      -3.9390     
4262     9  0 19      -4.2945     
1771     3  0  2      -4.4777     
3053     3  0  9      -4.1344     
4554     0  5 15      -3.6685     
4959     5  8  0      -5.7120     
2862     1  0  6      -3.7137     
1570     2  0 14      -3.6435     
3418     4  1  0      -5.1182     
 318     1  0 26      -3.2986     
3828    18  0  2      -4.6572     
 887     8  1 19      -4.2951     
2987     6  0 15      -4.2217     
 283     6  0 17      -4.1597     
1747     0  2 16      -3.3812     
4385     2  0 10      -3.8053     
2922     8  0 20      -4.2206     
4125     1  0  7      -3.6416     
 904    10  2  0      -5.0494     
 359     7  8  1      -5.5831     
4749     2  1  0      -5.3830     
 833    22  2  0      -4.8823     
1939     0  3 15      -3.4944     
2638     5  1  0      -5.0491     
2855     0  0  8      -3.1510     
 527     7  0  1      -4.6396     
 515     3  9  0      -5.5813     
 734    10  1  1      -4.8309     
2094     9  0  0      -4.7134     
3678     2  0  2      -4.4121     
 252     4  2  3      -4.9572     
3214     2  1  0      -5.3804     
3505     1  3 16      -3.6534     
3335     0 15  1      -5.0783     
5052     7  8  1      -5.5797     
3814     3  0  0      -4.7120     
3988     9  0 12      -4.3678     
4201     1  2 11      -3.7221     
 995    11  1  0      -4.8788     
1431     2  0  1      -4.5108     
 736    10  4  0      -5.2833     
1684     3  1  0      -5.2119     
5023     3  1  0      -5.2118     
2897     4  0 12      -4.1270     
1106     0  0  8      -3.1468     
1675     2  0  2      -4.4093     
1940     0  2 16      -3.3752     
1165     8  0 18      -4.2595     
1405     3  0  3      -4.4090     
4843     3  0  8      -4.1824     
5062     8  0 24      -4.1258     
2497     3  1 10      -4.1327     
1479     1  0  4      -3.9294     
2590     2  1 13      -3.7639     
2919     9  0 19      -4.2843     
2187     6  0 17      -4.1515     
4340     8  3 10      -4.7077     
5017     1  0  2      -4.3067     
1027     1  2 15      -3.5904     
1305     1  0  2      -4.3063     
2792     1  0  2      -4.3062     
3451     6  0  8      -4.3634     
 725    10  0 18      -4.3202     
5041     4  3 12      -4.2937     
1534    11  0  1      -4.6571     
2787     1  0  2      -4.3056     
3359     7  8  1      -5.5747     
 645     9  0 17      -4.3131     
1491     3  1  0      -5.2075     
 815    10  0  8      -4.4389     
 349     3  0  4      -4.3623     
2146     1  2 15      -3.5890     
 632     8  0 18      -4.2557     
4499     1  0  2      -4.3028     
2246     4  1  1      -4.9371     
2464     8  0 20      -4.2085     
 410     0  4 16      -3.5513     
3274     8  8  0      -5.7047     
1301     3  0  2      -4.4624     
2799     1  0  2      -4.3017     
1559     0  0  5      -3.1382     
3510     3  0 10      -4.0429     
3671     2  0  6      -4.1183     
 174     6  0  0      -4.7010     
3393     0  2 16      -3.3655     
4149     5  3  0      -5.4517     
 414     2  1 12      -3.7962     
1632     9  0  0      -4.7003     
3082     3  1 12      -4.0000     
4126     1  2  5      -4.1410     
2152     3  0  2      -4.4592     
2628     1  0  3      -4.1160     
1391     1  0  4      -3.9196     
4495     5  0  1      -4.5992     
1656     0  1  3      -3.6497     
 590     2  0  3      -4.3375     
2466    10  0  0      -4.6985     
3431     3  1 12      -3.9981     
 186     8  2  6      -4.7225     
3220     0  5 15      -3.6477     
3302     0  1  3      -3.6477     
2630     1  0  3      -4.1128     
4314     4  4  0      -5.6977     
 207    10  5  8      -4.9221     
2401     0  1  3      -3.6467     
3329     1  0  2      -4.2945     
1436     8  0 10      -4.3612     
3239     1  2 15      -3.5780     
3093     6  0 16      -4.1680     
1879     1  0  2      -4.2937     
1434     5  0  2      -4.5228     
4207     1  2  6      -4.0239     
3798     5  1 17      -4.0723     
1513     7  0  7      -4.3935     
2947     0  0  5      -3.1306     
2706     3  1  0      -5.1952     
4651     1  0  3      -4.1098     
1170    10  1  9      -4.5228     
4722     0  1  7      -3.3869     
4909     0  2 16      -3.3577     
 294    10  5  8      -4.9182     
2882     3  0  1      -4.5415     
4780     6  0 11      -4.3024     
4963     5  5  0      -5.6934     
3853     0  0  4      -3.1277     
2416     2  0 15      -3.5889     
4762     3  1  0      -5.1923     
3640     8  0 20      -4.1961     
2870     2  1  6      -4.2269     
3485     0  3 15      -3.4700     
4659     2  2  5      -4.4416     
2352     4  1  8      -4.4023     
1958     3  0  4      -4.3455     
 504     2  1  1      -5.0395     
1227     2  2 11      -3.9224     
3277     8  0 18      -4.2386     
3456     7  0  1      -4.6140     
1256     8  6  7      -4.9909     
1330     7  6  6      -5.0265     
4047     2  0  2      -4.3880     
 589     0  2 16      -3.3536     
3271     9  0 11      -4.3576     
1329     7  0 14      -4.2865     
1119     2  0  8      -3.9076     
1495     4  0  6      -4.3261     
3376    13  0  1      -4.6444     
3301     0  0  8      -3.1232     
3775     1  3 16      -3.6279     
  57     4 13  8      -4.8006     
3443     2  7 11      -4.2353     
2262     8  0  0      -4.6866     
2064     1  0  2      -4.2846     
2607     3  4  0      -5.6828     
4828     0  0 24      -3.1219     
4244     7  8  1      -5.5533     
3571     0  2 16      -3.3498     
3736     9  0  1      -4.6248     
2217     0  4 16      -3.5321     
 519     5  0  4      -4.4166     
1798     3  1  0      -5.1848     
4621    17  0 11      -4.4473     
1598     4  8  0      -5.6747     
4663     1  0  2      -4.2821     
4668     4  1  0      -5.0840     
 336     0 16  0      -5.1781     
2098    10  0  2      -4.5829     
 142     2  0  6      -4.0989     
1599     5  0  4      -4.4151     
2649     7  2 15      -4.3730     
 537     7  8  1      -5.5498     
3015    12  0  0      -4.6820     
2236     3  1 12      -3.9814     
4399     4  0 10      -4.1866     
 330     1  2  6      -4.0105     
4970     9  0  0      -4.6815     
 508     3  1  1      -4.9615     
4370     1  0  3      -4.0973     
1615     7  0 10      -4.3265     
2033     0  2 16      -3.3453     
1029     3  0  0      -4.6805     
2341     1  0  2      -4.2784     
1660     1  2 15      -3.5622     
3658     0  1 15      -3.2442     
4849     3  1 12      -3.9793     
3018    14  0  2      -4.6041     
 260     1  0 30      -3.2415     
3945     4  1  9      -4.3306     
 324     2  0 14      -3.6049     
3194    12  0  0      -4.6788     
2550     8  0 18      -4.2280     
4303     4  0 12      -4.0936     
3499     1  4 12      -3.8285     
4472     1  2  7      -3.9172     
4462     1  2  5      -4.1178     
 643     9  0 19      -4.2526     
 268     7  0 12      -4.2963     
2399     0  2 16      -3.3414     
